time,p1,p2
1111156296,15,4
1111156296,3,15
1111156296,3,19
1111156296,11,12
1111156296,3,4
1111156296,15,74
1111156296,15,10
1111156296,10,74
1111156296,20,2
1111156296,10,72
1111156296,15,69
1111156296,15,72
1111156296,3,8
1111156296,10,19
1111156296,78,38
1111156296,67,91
1111156296,8,72
1111156296,4,69
1111156296,15,19
1111156296,15,8
1111156296,3,74
1111156296,3,69
1111156296,15,4
1111156296,3,15
1111156296,3,19
1111156296,3,4
1111156296,15,74
1111156296,15,10
1111156296,10,74
1111156296,20,2
1111156296,10,72
1111156296,15,69
1111156296,15,72
1111156296,3,8
1111156296,10,19
1111156296,78,38
1111156296,67,91
1111156296,8,72
1111156296,4,69
1111156296,15,19
1111156296,15,8
1111156296,3,74
1111156296,3,69
1111156296,3,15
1111156296,3,19
1111156296,3,14
1111156896,3,4
1111156896,15,74
1111156896,15,10
1111156896,10,74
1111156896,20,2
1111156896,10,72
1111156896,15,69
1111156896,15,72
1111156896,3,8
1111156896,10,19
1111156896,78,38
1111156896,67,91
1111156896,8,72
1111156896,4,69
1111156896,15,19
1111156896,15,8
1111156896,3,74
1111156896,3,69
1111156896,3,15
1111156896,3,19
1111156896,3,14
1111156896,3,4
1111156896,15,74
1111156896,15,10
1111156896,10,74
1111156896,20,2
1111156896,10,72
1111156896,15,69
1111156896,15,72
1111156896,3,8
1111156896,10,19
1111156896,78,38
1111156896,67,91
1111156896,4,69
1111156896,15,19
1111156896,15,8
1111156896,3,74
1111156896,3,69
1111156896,3,15
1111156896,3,19
1111156896,3,14
1111156896,4,72
1111156896,3,4
1111156896,15,74
1111156896,15,10
1111156896,10,74
1111156896,20,2
1111156896,10,72
1111156896,15,69
1111156896,15,72
1111156896,3,8
1111156896,10,19
1111156896,67,91
1111156896,4,69
1111156896,15,19
1111156896,15,8
1111156896,3,74
1111156896,3,69
1111156896,3,15
1111156896,3,19
1111156896,3,14
1111156896,3,72
1111156896,3,4
1111156896,15,74
1111156896,10,74
1111156896,20,2
1111156896,10,72
1111156896,15,69
1111156896,15,72
1111156896,3,8
1111156896,10,19
1111156896,67,91
1111156896,4,69
1111156896,15,19
1111156896,15,8
1111156896,3,69
1111156896,3,19
1111156896,3,14
1111156896,3,4
1111156896,15,74
1111156896,10,74
1111156896,20,2
1111156896,10,72
1111156896,15,69
1111156896,15,72
1111156896,3,8
1111156896,10,19
1111156896,67,91
1111156896,4,69
1111156896,15,19
1111156896,15,8
1111156896,3,69
1111156896,3,19
1111156896,3,14
1111156896,3,4
1111156896,15,74
1111156896,10,74
1111156896,20,2
1111156896,10,72
1111156896,15,69
1111156896,15,72
1111156896,3,8
1111156896,10,19
1111156896,67,91
1111156896,4,69
1111156896,15,19
1111156896,15,8
1111156896,3,69
1111156896,3,19
1111156896,3,14
1111157496,3,4
1111157496,15,74
1111157496,10,74
1111157496,20,2
1111157496,10,72
1111157496,15,69
1111157496,15,72
1111157496,3,8
1111157496,10,19
1111157496,67,91
1111157496,4,69
1111157496,15,19
1111157496,15,8
1111157496,3,69
1111157496,3,19
1111157496,3,14
1111157496,10,69
1111157496,3,4
1111157496,15,74
1111157496,10,74
1111157496,20,2
1111157496,10,72
1111157496,15,69
1111157496,15,72
1111157496,3,8
1111157496,10,19
1111157496,67,91
1111157496,4,69
1111157496,15,19
1111157496,15,8
1111157496,3,69
1111157496,3,19
1111157496,3,14
1111157496,10,69
1111157496,3,4
1111157496,15,74
1111157496,10,74
1111157496,20,2
1111157496,10,72
1111157496,15,69
1111157496,15,72
1111157496,3,8
1111157496,10,19
1111157496,67,91
1111157496,4,69
1111157496,15,19
1111157496,15,8
1111157496,3,69
1111157496,3,19
1111157496,3,14
1111157496,10,69
1111157496,3,4
1111157496,15,74
1111157496,10,74
1111157496,20,2
1111157496,10,72
1111157496,15,69
1111157496,15,72
1111157496,3,8
1111157496,10,19
1111157496,67,91
1111157496,4,69
1111157496,15,19
1111157496,15,8
1111157496,3,69
1111157496,3,19
1111157496,3,14
1111157496,10,69
1111157496,11,12
1111157496,10,8
1111157496,3,4
1111157496,15,74
1111157496,10,74
1111157496,20,2
1111157496,10,72
1111157496,15,69
1111157496,15,72
1111157496,3,8
1111157496,10,19
1111157496,67,91
1111157496,4,69
1111157496,15,19
1111157496,15,8
1111157496,3,69
1111157496,3,19
1111157496,3,14
1111157496,10,69
1111157496,11,12
1111157496,10,8
1111157496,3,4
1111157496,15,74
1111157496,10,74
1111157496,20,2
1111157496,10,72
1111157496,15,69
1111157496,15,72
1111157496,3,8
1111157496,10,19
1111157496,67,91
1111157496,4,69
1111157496,15,19
1111157496,15,8
1111157496,3,69
1111157496,3,19
1111157496,3,14
1111157496,10,69
1111157496,11,12
1111157496,10,8
1111158096,3,4
1111158096,15,74
1111158096,10,74
1111158096,20,2
1111158096,10,72
1111158096,15,69
1111158096,15,72
1111158096,3,8
1111158096,10,19
1111158096,67,91
1111158096,4,69
1111158096,15,19
1111158096,15,8
1111158096,3,69
1111158096,3,19
1111158096,3,14
1111158096,10,69
1111158096,11,12
1111158096,10,8
1111158096,15,82
1111158096,3,4
1111158096,15,74
1111158096,10,74
1111158096,20,2
1111158096,10,72
1111158096,15,69
1111158096,15,72
1111158096,3,8
1111158096,10,19
1111158096,67,91
1111158096,4,69
1111158096,15,19
1111158096,15,8
1111158096,3,69
1111158096,3,19
1111158096,3,14
1111158096,10,69
1111158096,11,12
1111158096,10,8
1111158096,15,82
1111158096,3,76
1111158096,10,4
1111158096,3,4
1111158096,15,74
1111158096,10,74
1111158096,20,2
1111158096,15,69
1111158096,15,72
1111158096,3,8
1111158096,10,19
1111158096,67,91
1111158096,4,69
1111158096,15,19
1111158096,15,8
1111158096,3,69
1111158096,3,19
1111158096,11,12
1111158096,10,8
1111158096,15,82
1111158096,3,76
1111158096,3,4
1111158096,15,74
1111158096,10,74
1111158096,20,2
1111158096,15,69
1111158096,15,72
1111158096,3,8
1111158096,10,19
1111158096,67,91
1111158096,4,69
1111158096,15,19
1111158096,15,8
1111158096,3,69
1111158096,3,19
1111158096,11,12
1111158096,10,8
1111158096,15,82
1111158096,3,76
1111158096,3,4
1111158096,15,74
1111158096,10,74
1111158096,20,2
1111158096,15,69
1111158096,15,72
1111158096,3,8
1111158096,10,19
1111158096,67,91
1111158096,15,19
1111158096,15,8
1111158096,3,69
1111158096,3,19
1111158096,11,12
1111158096,10,8
1111158096,15,82
1111158096,3,76
1111158096,15,10
1111158096,67,11
1111158096,67,12
1111158096,3,10
1111158096,8,72
1111158096,10,82
1111158096,3,4
1111158096,20,2
1111158096,3,8
1111158096,10,19
1111158096,3,19
1111158096,11,12
1111158096,10,8
1111158096,3,76
1111158696,3,4
1111158696,20,2
1111158696,3,8
1111158696,10,19
1111158696,3,19
1111158696,11,12
1111158696,10,8
1111158696,3,76
1111158696,3,4
1111158696,3,8
1111158696,10,19
1111158696,3,19
1111158696,11,12
1111158696,10,8
1111158696,3,76
1111158696,4,8
1111158696,3,4
1111158696,3,8
1111158696,10,19
1111158696,3,19
1111158696,11,12
1111158696,10,8
1111158696,3,76
1111158696,4,8
1111158696,3,74
1111158696,3,82
1111158696,3,4
1111158696,3,8
1111158696,10,19
1111158696,3,19
1111158696,11,12
1111158696,10,8
1111158696,3,76
1111158696,4,8
1111158696,10,11
1111158696,78,46
1111158696,78,29
1111158696,78,4
1111158696,3,4
1111158696,3,8
1111158696,3,19
1111158696,11,12
1111158696,10,8
1111158696,3,76
1111158696,4,8
1111158696,67,74
1111158696,67,69
1111158696,3,4
1111158696,3,8
1111158696,3,19
1111158696,11,12
1111158696,10,8
1111158696,3,76
1111158696,4,8
1111158696,15,68
1111158696,15,82
1111158696,15,19
1111158696,15,8
1111159296,3,4
1111159296,3,8
1111159296,3,19
1111159296,11,12
1111159296,10,8
1111159296,3,76
1111159296,4,8
1111159296,15,68
1111159296,15,19
1111159296,15,8
1111159296,68,10
1111159296,68,82
1111159296,68,19
1111159296,68,8
1111159296,3,4
1111159296,3,8
1111159296,3,19
1111159296,11,12
1111159296,10,8
1111159296,3,76
1111159296,4,8
1111159296,15,68
1111159296,15,19
1111159296,15,8
1111159296,68,10
1111159296,68,19
1111159296,68,8
1111159296,3,4
1111159296,3,8
1111159296,3,19
1111159296,11,12
1111159296,10,8
1111159296,3,76
1111159296,4,8
1111159296,15,68
1111159296,15,19
1111159296,15,8
1111159296,68,10
1111159296,68,19
1111159296,68,8
1111159296,15,10
1111159296,3,4
1111159296,3,8
1111159296,3,19
1111159296,11,12
1111159296,10,8
1111159296,3,76
1111159296,4,8
1111159296,15,68
1111159296,15,19
1111159296,15,8
1111159296,68,10
1111159296,68,19
1111159296,68,8
1111159296,15,10
1111159296,3,4
1111159296,3,8
1111159296,3,19
1111159296,11,12
1111159296,10,8
1111159296,3,76
1111159296,4,8
1111159296,15,68
1111159296,15,19
1111159296,15,8
1111159296,68,10
1111159296,68,19
1111159296,68,8
1111159296,15,10
1111159296,3,4
1111159296,3,8
1111159296,3,19
1111159296,11,12
1111159296,10,8
1111159296,3,76
1111159296,4,8
1111159296,15,68
1111159296,15,19
1111159296,15,8
1111159296,68,10
1111159296,68,19
1111159296,68,8
1111159296,15,10
1111159896,3,4
1111159896,3,8
1111159896,3,19
1111159896,11,12
1111159896,10,8
1111159896,3,76
1111159896,4,8
1111159896,15,68
1111159896,15,19
1111159896,15,8
1111159896,68,10
1111159896,68,19
1111159896,68,8
1111159896,15,10
1111159896,8,72
1111159896,15,72
1111159896,4,72
1111159896,3,4
1111159896,3,8
1111159896,3,19
1111159896,11,12
1111159896,10,8
1111159896,3,76
1111159896,15,68
1111159896,15,19
1111159896,15,8
1111159896,68,10
1111159896,68,19
1111159896,68,8
1111159896,15,10
1111159896,8,72
1111159896,15,72
1111159896,10,72
1111159896,20,2
1111159896,68,72
1111159896,3,4
1111159896,3,8
1111159896,3,19
1111159896,11,12
1111159896,10,8
1111159896,3,76
1111159896,15,68
1111159896,15,19
1111159896,15,8
1111159896,68,10
1111159896,68,19
1111159896,68,8
1111159896,15,10
1111159896,8,72
1111159896,15,72
1111159896,10,72
1111159896,68,72
1111159896,3,4
1111159896,3,8
1111159896,3,19
1111159896,11,12
1111159896,10,8
1111159896,3,76
1111159896,15,68
1111159896,15,19
1111159896,15,8
1111159896,68,10
1111159896,68,19
1111159896,68,8
1111159896,15,10
1111159896,8,72
1111159896,15,72
1111159896,10,72
1111159896,68,72
1111159896,15,77
1111159896,3,19
1111159896,11,12
1111159896,10,8
1111159896,3,76
1111159896,15,68
1111159896,15,19
1111159896,15,8
1111159896,68,10
1111159896,68,19
1111159896,68,8
1111159896,15,10
1111159896,10,72
1111159896,68,72
1111159896,68,35
1111159896,3,19
1111159896,11,12
1111159896,10,8
1111159896,3,76
1111159896,15,68
1111159896,15,19
1111159896,15,8
1111159896,68,10
1111159896,68,19
1111159896,68,8
1111159896,15,10
1111159896,12,35
1111159896,67,35
1111159896,11,35
1111160496,3,19
1111160496,11,12
1111160496,10,8
1111160496,3,76
1111160496,15,68
1111160496,15,19
1111160496,15,8
1111160496,68,10
1111160496,68,19
1111160496,68,8
1111160496,15,10
1111160496,3,19
1111160496,11,12
1111160496,10,8
1111160496,3,76
1111160496,15,68
1111160496,15,19
1111160496,15,8
1111160496,68,10
1111160496,68,19
1111160496,68,8
1111160496,15,10
1111160496,15,35
1111160496,8,35
1111160496,10,19
1111160496,3,19
1111160496,11,12
1111160496,3,76
1111160496,15,68
1111160496,15,19
1111160496,15,8
1111160496,68,10
1111160496,68,19
1111160496,15,10
1111160496,15,35
1111160496,8,35
1111160496,10,19
1111160496,67,81
1111160496,3,19
1111160496,11,12
1111160496,3,76
1111160496,15,68
1111160496,15,19
1111160496,15,8
1111160496,68,10
1111160496,68,19
1111160496,15,10
1111160496,15,35
1111160496,8,35
1111160496,10,19
1111160496,3,19
1111160496,11,12
1111160496,3,76
1111160496,15,68
1111160496,15,19
1111160496,15,8
1111160496,68,10
1111160496,68,19
1111160496,15,10
1111160496,15,35
1111160496,8,35
1111160496,10,19
1111160496,15,69
1111160496,3,19
1111160496,11,12
1111160496,3,76
1111160496,15,19
1111160496,68,10
1111160496,68,19
1111160496,8,35
1111160496,10,19
1111160496,78,18
1111160496,3,69
1111160496,3,35
1111161096,3,19
1111161096,11,12
1111161096,3,76
1111161096,15,19
1111161096,68,10
1111161096,68,19
1111161096,8,35
1111161096,10,19
1111161096,78,18
1111161096,3,69
1111161096,3,35
1111161096,14,58
1111161096,14,76
1111161096,14,15
1111161096,14,68
1111161096,14,10
1111161096,14,19
1111161096,14,69
1111161096,14,8
1111161096,14,35
1111161096,86,68
1111161096,86,10
1111161096,86,19
1111161096,86,69
1111161096,86,8
1111161096,86,35
1111161096,3,19
1111161096,11,12
1111161096,3,76
1111161096,15,19
1111161096,68,10
1111161096,68,19
1111161096,8,35
1111161096,10,19
1111161096,78,18
1111161096,3,69
1111161096,3,35
1111161096,14,58
1111161096,14,76
1111161096,14,15
1111161096,14,68
1111161096,14,10
1111161096,14,19
1111161096,14,8
1111161096,14,35
1111161096,86,68
1111161096,86,10
1111161096,86,19
1111161096,86,8
1111161096,86,35
1111161096,3,19
1111161096,11,12
1111161096,3,76
1111161096,15,19
1111161096,68,10
1111161096,68,19
1111161096,8,35
1111161096,10,19
1111161096,78,18
1111161096,3,69
1111161096,3,35
1111161096,14,58
1111161096,14,76
1111161096,14,15
1111161096,14,68
1111161096,14,10
1111161096,14,19
1111161096,14,8
1111161096,14,35
1111161096,86,68
1111161096,86,10
1111161096,86,19
1111161096,86,8
1111161096,86,35
1111161096,78,13
1111161096,3,15
1111161096,3,19
1111161096,11,12
1111161096,15,19
1111161096,68,10
1111161096,68,19
1111161096,8,35
1111161096,78,18
1111161096,3,69
1111161096,3,35
1111161096,14,58
1111161096,14,15
1111161096,14,68
1111161096,14,10
1111161096,14,19
1111161096,14,8
1111161096,14,35
1111161096,86,68
1111161096,86,10
1111161096,86,19
1111161096,86,8
1111161096,86,35
1111161096,3,15
1111161096,3,19
1111161096,11,12
1111161096,15,19
1111161096,68,10
1111161096,68,19
1111161096,8,35
1111161096,78,18
1111161096,3,69
1111161096,3,35
1111161096,14,58
1111161096,14,15
1111161096,14,68
1111161096,14,10
1111161096,14,19
1111161096,14,8
1111161096,14,35
1111161096,86,68
1111161096,86,10
1111161096,86,19
1111161096,86,8
1111161096,86,35
1111161096,3,15
1111161096,11,72
1111161096,14,72
1111161096,86,72
1111161096,3,19
1111161096,11,12
1111161096,15,19
1111161096,68,10
1111161096,68,19
1111161096,8,35
1111161096,78,18
1111161096,3,69
1111161096,3,35
1111161096,14,58
1111161096,14,15
1111161096,14,68
1111161096,14,10
1111161096,14,19
1111161096,14,8
1111161096,14,35
1111161096,86,68
1111161096,86,10
1111161096,86,19
1111161096,86,8
1111161096,86,35
1111161096,3,15
1111161096,14,72
1111161096,86,72
1111161696,3,19
1111161696,11,12
1111161696,15,19
1111161696,68,10
1111161696,68,19
1111161696,8,35
1111161696,78,18
1111161696,3,69
1111161696,3,35
1111161696,14,58
1111161696,14,15
1111161696,14,68
1111161696,14,10
1111161696,14,19
1111161696,14,8
1111161696,14,35
1111161696,86,68
1111161696,86,10
1111161696,86,19
1111161696,86,8
1111161696,86,35
1111161696,3,15
1111161696,14,72
1111161696,86,72
1111161696,15,72
1111161696,3,72
1111161696,3,19
1111161696,11,12
1111161696,15,19
1111161696,68,10
1111161696,68,19
1111161696,8,35
1111161696,78,18
1111161696,3,69
1111161696,3,35
1111161696,14,58
1111161696,14,15
1111161696,14,68
1111161696,14,10
1111161696,14,19
1111161696,14,8
1111161696,14,35
1111161696,86,68
1111161696,86,10
1111161696,86,19
1111161696,86,8
1111161696,86,35
1111161696,3,15
1111161696,14,72
1111161696,86,72
1111161696,15,72
1111161696,3,19
1111161696,11,12
1111161696,15,19
1111161696,68,10
1111161696,68,19
1111161696,8,35
1111161696,78,18
1111161696,3,69
1111161696,3,35
1111161696,14,58
1111161696,14,15
1111161696,14,68
1111161696,14,10
1111161696,14,19
1111161696,14,8
1111161696,14,35
1111161696,86,68
1111161696,86,10
1111161696,86,19
1111161696,86,8
1111161696,86,35
1111161696,3,15
1111161696,14,72
1111161696,86,72
1111161696,15,72
1111161696,78,46
1111161696,78,84
1111161696,3,19
1111161696,11,12
1111161696,15,19
1111161696,68,10
1111161696,68,19
1111161696,8,35
1111161696,78,18
1111161696,3,69
1111161696,3,35
1111161696,14,58
1111161696,14,15
1111161696,14,68
1111161696,14,19
1111161696,14,8
1111161696,14,35
1111161696,86,68
1111161696,86,19
1111161696,86,8
1111161696,86,35
1111161696,3,15
1111161696,14,72
1111161696,86,72
1111161696,15,72
1111161696,78,46
1111161696,78,84
1111161696,10,8
1111161696,67,12
1111161696,68,8
1111161696,68,35
1111161696,3,19
1111161696,11,12
1111161696,15,19
1111161696,68,10
1111161696,68,19
1111161696,8,35
1111161696,78,18
1111161696,3,69
1111161696,3,35
1111161696,14,58
1111161696,14,15
1111161696,14,68
1111161696,14,19
1111161696,14,8
1111161696,14,35
1111161696,86,68
1111161696,86,19
1111161696,86,8
1111161696,86,35
1111161696,3,15
1111161696,14,72
1111161696,86,72
1111161696,15,72
1111161696,78,46
1111161696,78,84
1111161696,10,8
1111161696,67,12
1111161696,68,8
1111161696,68,35
1111161696,3,8
1111161696,11,12
1111161696,15,19
1111161696,68,10
1111161696,68,19
1111161696,8,35
1111161696,78,18
1111161696,3,69
1111161696,3,35
1111161696,14,58
1111161696,14,15
1111161696,14,68
1111161696,14,19
1111161696,14,35
1111161696,86,68
1111161696,86,19
1111161696,86,35
1111161696,3,15
1111161696,14,72
1111161696,86,72
1111161696,15,72
1111161696,78,46
1111161696,78,84
1111161696,10,8
1111161696,67,12
1111161696,68,8
1111161696,68,35
1111162296,11,12
1111162296,15,19
1111162296,68,10
1111162296,68,19
1111162296,8,35
1111162296,78,18
1111162296,3,69
1111162296,3,35
1111162296,14,58
1111162296,14,15
1111162296,14,68
1111162296,14,19
1111162296,14,35
1111162296,86,68
1111162296,86,19
1111162296,86,35
1111162296,3,15
1111162296,14,72
1111162296,86,72
1111162296,15,72
1111162296,78,46
1111162296,78,84
1111162296,10,8
1111162296,67,12
1111162296,68,8
1111162296,68,35
1111162296,10,72
1111162296,15,69
1111162296,11,12
1111162296,15,19
1111162296,68,10
1111162296,68,19
1111162296,78,18
1111162296,3,69
1111162296,3,35
1111162296,14,58
1111162296,14,15
1111162296,14,68
1111162296,14,19
1111162296,14,35
1111162296,86,68
1111162296,86,19
1111162296,86,35
1111162296,3,15
1111162296,67,12
1111162296,68,35
1111162296,11,12
1111162296,15,19
1111162296,68,10
1111162296,68,19
1111162296,78,18
1111162296,3,69
1111162296,3,35
1111162296,14,58
1111162296,14,15
1111162296,14,68
1111162296,14,19
1111162296,14,35
1111162296,86,68
1111162296,86,19
1111162296,86,35
1111162296,3,15
1111162296,67,12
1111162296,68,35
1111162296,3,14
1111162296,11,12
1111162296,15,19
1111162296,68,10
1111162296,68,19
1111162296,78,18
1111162296,3,69
1111162296,3,35
1111162296,14,58
1111162296,14,15
1111162296,14,68
1111162296,14,19
1111162296,14,35
1111162296,86,68
1111162296,86,19
1111162296,86,35
1111162296,67,12
1111162296,68,35
1111162296,67,65
1111162296,11,12
1111162296,15,19
1111162296,68,10
1111162296,68,19
1111162296,78,18
1111162296,3,69
1111162296,3,35
1111162296,14,58
1111162296,14,15
1111162296,14,68
1111162296,14,19
1111162296,14,35
1111162296,86,68
1111162296,86,19
1111162296,86,35
1111162296,67,12
1111162296,68,35
1111162296,67,65
1111162296,68,72
1111162296,11,12
1111162296,15,19
1111162296,68,10
1111162296,68,19
1111162296,78,18
1111162296,3,69
1111162296,3,35
1111162296,14,58
1111162296,14,15
1111162296,14,68
1111162296,14,19
1111162296,14,35
1111162296,86,68
1111162296,86,19
1111162296,86,35
1111162296,67,12
1111162296,68,35
1111162296,67,65
1111162296,72,35
1111162896,11,12
1111162896,15,19
1111162896,68,10
1111162896,68,19
1111162896,78,18
1111162896,3,35
1111162896,14,58
1111162896,14,15
1111162896,14,68
1111162896,14,19
1111162896,14,35
1111162896,86,68
1111162896,86,19
1111162896,86,35
1111162896,67,12
1111162896,68,35
1111162896,67,65
1111162896,67,11
1111162896,11,12
1111162896,15,19
1111162896,68,10
1111162896,68,19
1111162896,78,18
1111162896,3,35
1111162896,14,58
1111162896,14,15
1111162896,14,68
1111162896,14,19
1111162896,14,35
1111162896,86,68
1111162896,86,19
1111162896,86,35
1111162896,67,12
1111162896,68,35
1111162896,11,12
1111162896,15,19
1111162896,78,18
1111162896,3,35
1111162896,14,58
1111162896,14,15
1111162896,14,68
1111162896,14,19
1111162896,14,35
1111162896,86,68
1111162896,86,19
1111162896,86,35
1111162896,67,12
1111162896,20,2
1111162896,3,4
1111162896,11,12
1111162896,15,19
1111162896,78,18
1111162896,3,35
1111162896,14,58
1111162896,14,15
1111162896,14,19
1111162896,14,35
1111162896,86,19
1111162896,86,35
1111162896,67,12
1111162896,20,2
1111162896,3,4
1111162896,11,12
1111162896,15,19
1111162896,78,18
1111162896,3,35
1111162896,14,58
1111162896,14,15
1111162896,14,19
1111162896,14,35
1111162896,86,19
1111162896,86,35
1111162896,67,12
1111162896,20,2
1111162896,3,4
1111162896,67,69
1111162896,10,82
1111162896,10,11
1111162896,10,69
1111162896,11,12
1111162896,15,19
1111162896,78,18
1111162896,3,35
1111162896,14,58
1111162896,14,15
1111162896,14,19
1111162896,86,19
1111162896,20,2
1111162896,3,4
1111162896,67,69
1111162896,11,69
1111163496,11,12
1111163496,15,19
1111163496,78,18
1111163496,3,35
1111163496,14,58
1111163496,14,15
1111163496,14,19
1111163496,86,19
1111163496,20,2
1111163496,3,4
1111163496,67,69
1111163496,11,69
1111163496,15,10
1111163496,15,11
1111163496,15,4
1111163496,15,35
1111163496,14,10
1111163496,86,10
1111163496,11,12
1111163496,15,19
1111163496,78,18
1111163496,14,58
1111163496,14,15
1111163496,14,19
1111163496,86,19
1111163496,20,2
1111163496,3,4
1111163496,67,69
1111163496,11,69
1111163496,15,4
1111163496,14,10
1111163496,86,10
1111163496,11,12
1111163496,15,19
1111163496,78,18
1111163496,14,58
1111163496,14,15
1111163496,14,19
1111163496,86,19
1111163496,20,2
1111163496,3,4
1111163496,67,69
1111163496,11,69
1111163496,15,4
1111163496,14,10
1111163496,86,10
1111163496,10,19
1111163496,10,4
1111163496,10,72
1111163496,14,72
1111163496,86,72
1111163496,15,19
1111163496,78,18
1111163496,14,58
1111163496,14,15
1111163496,14,19
1111163496,86,19
1111163496,20,2
1111163496,3,4
1111163496,67,69
1111163496,15,4
1111163496,14,10
1111163496,86,10
1111163496,10,72
1111163496,14,72
1111163496,86,72
1111163496,3,14
1111163496,3,19
1111163496,15,19
1111163496,78,18
1111163496,14,58
1111163496,14,15
1111163496,14,19
1111163496,86,19
1111163496,20,2
1111163496,3,4
1111163496,67,69
1111163496,15,4
1111163496,14,10
1111163496,86,10
1111163496,10,72
1111163496,14,72
1111163496,86,72
1111163496,3,14
1111163496,3,19
1111163496,78,82
1111163496,67,35
1111163496,15,19
1111163496,78,18
1111163496,14,58
1111163496,14,15
1111163496,14,19
1111163496,86,19
1111163496,20,2
1111163496,3,4
1111163496,67,69
1111163496,15,4
1111163496,10,72
1111163496,14,72
1111163496,86,72
1111163496,3,14
1111163496,3,19
1111163496,78,82
1111163496,67,35
1111164096,15,19
1111164096,78,18
1111164096,14,58
1111164096,14,15
1111164096,14,19
1111164096,86,19
1111164096,20,2
1111164096,3,4
1111164096,67,69
1111164096,15,4
1111164096,10,72
1111164096,14,72
1111164096,86,72
1111164096,3,14
1111164096,3,19
1111164096,78,82
1111164096,67,35
1111164096,15,19
1111164096,78,18
1111164096,14,58
1111164096,14,15
1111164096,14,19
1111164096,86,19
1111164096,20,2
1111164096,3,4
1111164096,67,69
1111164096,10,72
1111164096,14,72
1111164096,86,72
1111164096,3,14
1111164096,3,19
1111164096,78,82
1111164096,67,35
1111164096,15,19
1111164096,78,18
1111164096,14,58
1111164096,14,15
1111164096,14,19
1111164096,86,19
1111164096,20,2
1111164096,3,4
1111164096,67,69
1111164096,10,72
1111164096,14,72
1111164096,86,72
1111164096,78,82
1111164096,67,35
1111164096,78,38
1111164096,15,19
1111164096,78,18
1111164096,14,58
1111164096,14,15
1111164096,14,19
1111164096,86,19
1111164096,20,2
1111164096,3,4
1111164096,67,69
1111164096,10,72
1111164096,14,72
1111164096,86,72
1111164096,78,82
1111164096,67,35
1111164096,78,38
1111164096,15,19
1111164096,78,18
1111164096,14,58
1111164096,14,15
1111164096,14,19
1111164096,86,19
1111164096,20,2
1111164096,3,4
1111164096,67,69
1111164096,10,72
1111164096,14,72
1111164096,86,72
1111164096,78,82
1111164096,67,35
1111164096,78,38
1111164096,15,65
1111164096,4,6
1111164096,15,19
1111164096,78,18
1111164096,14,58
1111164096,14,15
1111164096,14,19
1111164096,86,19
1111164096,20,2
1111164096,3,4
1111164096,67,69
1111164096,10,72
1111164096,14,72
1111164096,86,72
1111164096,78,82
1111164096,67,35
1111164096,78,38
1111164696,15,19
1111164696,78,18
1111164696,14,58
1111164696,14,15
1111164696,14,19
1111164696,86,19
1111164696,20,2
1111164696,3,4
1111164696,67,69
1111164696,10,72
1111164696,14,72
1111164696,86,72
1111164696,78,82
1111164696,67,35
1111164696,78,38
1111164696,15,19
1111164696,78,18
1111164696,14,58
1111164696,14,15
1111164696,14,19
1111164696,86,19
1111164696,20,2
1111164696,3,4
1111164696,67,69
1111164696,10,72
1111164696,14,72
1111164696,86,72
1111164696,78,82
1111164696,67,35
1111164696,78,38
1111164696,3,15
1111164696,15,19
1111164696,78,18
1111164696,14,58
1111164696,14,15
1111164696,14,19
1111164696,86,19
1111164696,20,2
1111164696,3,4
1111164696,10,72
1111164696,14,72
1111164696,86,72
1111164696,78,82
1111164696,78,38
1111164696,15,19
1111164696,78,18
1111164696,14,58
1111164696,14,15
1111164696,14,19
1111164696,86,19
1111164696,20,2
1111164696,3,4
1111164696,10,72
1111164696,14,72
1111164696,86,72
1111164696,78,82
1111164696,78,38
1111164696,14,28
1111164696,20,69
1111164696,15,19
1111164696,78,18
1111164696,14,58
1111164696,14,15
1111164696,14,19
1111164696,86,19
1111164696,20,2
1111164696,3,4
1111164696,10,72
1111164696,14,72
1111164696,86,72
1111164696,78,82
1111164696,78,38
1111164696,15,19
1111164696,78,18
1111164696,14,58
1111164696,14,15
1111164696,14,19
1111164696,86,19
1111164696,20,2
1111164696,3,4
1111164696,10,72
1111164696,14,72
1111164696,86,72
1111164696,78,82
1111164696,78,38
1111164696,15,35
1111164696,67,13
1111164696,14,10
1111164696,14,35
1111164696,86,10
1111164696,86,35
1111164696,4,35
1111164696,28,29
1111164696,28,18
1111164696,28,6
1111165296,15,19
1111165296,78,18
1111165296,14,58
1111165296,14,15
1111165296,14,19
1111165296,86,19
1111165296,20,2
1111165296,3,4
1111165296,10,72
1111165296,14,72
1111165296,86,72
1111165296,78,82
1111165296,78,38
1111165296,15,35
1111165296,67,13
1111165296,14,10
1111165296,14,35
1111165296,86,10
1111165296,86,35
1111165296,28,29
1111165296,28,18
1111165296,28,6
1111165296,15,19
1111165296,78,18
1111165296,14,58
1111165296,14,15
1111165296,14,19
1111165296,86,19
1111165296,20,2
1111165296,3,4
1111165296,10,72
1111165296,14,72
1111165296,86,72
1111165296,78,82
1111165296,78,38
1111165296,15,35
1111165296,67,13
1111165296,14,10
1111165296,14,35
1111165296,86,10
1111165296,86,35
1111165296,28,29
1111165296,28,18
1111165296,28,6
1111165296,10,19
1111165296,10,35
1111165296,15,19
1111165296,78,18
1111165296,14,58
1111165296,14,15
1111165296,14,19
1111165296,86,19
